ts_local,asset,direction,timeframe_min,trade_time,forecast_pct,payout_pct,trade_epoch,seconds_until_entry,ignored,reason,raw
2025-09-05 10:48:08,EURCAD_otc,call,1,02:19:00,,,1757049540,46,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 02:19:00 | 🔼 call
2025-09-05 10:54:12,CHFJPY_otc,call,1,02:26:00,,,1757049960,102,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 02:26:00 | 🔼 call
2025-09-05 11:05:05,USDBDT_otc,call,1,02:36:00,,,1757050560,49,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 02:36:00 | 🔼 call
2025-09-05 11:10:08,NZDCHF_otc,call,1,02:42:00,,,1757050920,106,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 02:42:00 | 🔼 call
2025-09-05 11:16:05,GBPCHF_otc,put,1,02:47:00,,,1757051220,49,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 02:47:00 | 🔽 put
2025-09-05 11:21:01,EURCHF_otc,put,1,02:52:00,,,1757051520,53,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 02:52:00 | 🔽 put
2025-09-05 11:32:07,USDCAD_otc,call,1,03:03:00,,,1757052180,47,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 03:03:00 | 🔼 call
2025-09-05 11:45:07,EURAUD_otc,put,1,03:16:00,,,1757052960,47,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 03:16:00 | 🔽 put
2025-09-05 11:49:06,EURCHF_otc,call,1,03:21:00,,,1757053260,108,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 03:21:00 | 🔼 call
2025-09-05 11:57:08,USDARS_otc,put,1,03:28:00,,,1757053680,46,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 03:28:00 | 🔽 put
2025-09-05 12:11:08,NZDCAD_otc,call,1,03:42:00,,,1757054520,46,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 03:42:00 | 🔼 call
2025-09-05 12:17:20,NZDJPY_otc,call,1,03:49:00,,,1757054940,94,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 03:49:00 | 🔼 call
2025-09-05 12:26:08,CHFJPY_otc,call,1,03:57:00,,,1757055420,46,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 03:57:00 | 🔼 call
2025-09-05 12:31:08,GBPCHF_otc,call,1,04:03:00,,,1757055780,106,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 04:03:00 | 🔼 call
2025-09-05 12:43:08,EURAUD_otc,call,1,04:14:00,,,1757056440,46,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 04:14:00 | 🔼 call
2025-09-05 12:47:33,EURGBP,call,1,04:19:00,,,1757056740,81,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 04:19:00 | 🔼 call
2025-09-05 13:00:17,AUDCHF_otc,call,1,04:32:00,,,1757057520,97,0,ok,💳 AUDCHF-OTC | 🔥 M1 | ⌛ 04:32:00 | 🔼 call
2025-09-05 13:11:09,CADCHF_otc,call,1,04:42:00,,,1757058120,45,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 04:42:00 | 🔼 call
2025-09-05 13:20:09,EURGBP,call,1,04:52:00,,,1757058720,105,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 04:52:00 | 🔼 call
2025-09-05 13:31:40,USDARS_otc,call,1,05:03:00,,,1757059380,74,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 05:03:00 | 🔼 call
2025-09-05 13:36:09,NZDCAD_otc,call,1,05:08:00,,,1757059680,105,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 05:08:00 | 🔼 call
2025-09-05 13:44:15,CADCHF_otc,call,1,05:16:00,,,1757060160,99,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 05:16:00 | 🔼 call
2025-09-05 13:52:28,CADJPY,put,1,05:24:00,,,1757060640,86,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 05:24:00 | 🔽 put
2025-09-05 14:00:02,EURCHF_otc,call,1,05:31:00,,,1757061060,52,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 05:31:00 | 🔼 call
2025-09-05 14:12:09,CADCHF_otc,put,1,05:43:00,,,1757061780,45,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 05:43:00 | 🔽 put
2025-09-05 14:28:25,EURJPY,put,1,05:59:00,,,1757062740,29,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 05:59:00 | 🔽 put
2025-09-05 14:36:38,NZDCHF_otc,put,1,06:08:00,,,1757063280,76,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 06:08:00 | 🔽 put
2025-09-05 14:45:46,NZDCAD_otc,put,1,06:16:00,,,1757063760,8,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 06:16:00 | 🔽 put
2025-09-05 14:50:30,NZDUSD_otc,put,1,06:22:00,,,1757064120,84,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 06:22:00 | 🔽 put
2025-09-05 15:49:17,NZDCAD_otc,call,1,07:20:00,,,1757067600,37,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 07:20:00 | 🔼 call
2025-09-05 15:53:09,USDCOP_otc,put,1,07:25:00,,,1757067900,105,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 07:25:00 | 🔽 put
2025-09-05 16:00:10,USDBDT_otc,call,1,07:32:00,,,1757068320,104,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 07:32:00 | 🔼 call
2025-09-05 16:06:04,USDPKR_otc,call,1,07:37:00,,,1757068620,50,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 07:37:00 | 🔼 call
2025-09-05 16:15:08,USDIDR_otc,call,1,07:47:00,,,1757069220,106,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 07:47:00 | 🔼 call
2025-09-05 16:23:13,NZDCHF_otc,put,1,07:55:00,,,1757069700,101,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 07:55:00 | 🔽 put
2025-09-05 16:35:10,CADCHF_otc,call,1,08:07:00,,,1757070420,104,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 08:07:00 | 🔼 call
2025-09-05 16:41:43,NZDJPY_otc,call,1,08:13:00,,,1757070780,71,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 08:13:00 | 🔼 call
2025-09-05 16:52:01,USDPKR_otc,call,1,08:23:00,,,1757071380,53,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 08:23:00 | 🔼 call
2025-09-05 16:57:11,EURNZD_otc,put,1,08:29:00,,,1757071740,103,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 08:29:00 | 🔽 put
2025-09-05 17:06:02,CADCHF_otc,call,1,08:37:00,,,1757072220,52,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 08:37:00 | 🔼 call
2025-09-05 17:14:08,USDPKR_otc,call,1,08:45:00,,,1757072700,46,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 08:45:00 | 🔼 call
2025-09-05 17:19:03,USDARS_otc,put,1,08:50:00,,,1757073000,51,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 08:50:00 | 🔽 put
2025-09-05 17:23:10,EURAUD,put,1,08:55:00,,,1757073300,104,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 08:55:00 | 🔽 put
2025-09-05 17:31:10,NZDJPY_otc,call,1,09:03:00,,,1757073780,104,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 09:03:00 | 🔼 call
2025-09-05 17:45:46,EURJPY,put,1,09:17:00,,,1757074620,68,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 09:17:00 | 🔽 put
2025-09-05 17:51:10,USDBDT_otc,call,1,09:22:00,,,1757074920,44,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 09:22:00 | 🔼 call
2025-09-05 18:11:48,GBPNZD_otc,call,1,09:43:00,,,1757076180,66,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 09:43:00 | 🔼 call
2025-09-05 18:18:06,EURUSD,call,1,09:49:00,,,1757076540,48,0,ok,💳 EURUSD | 🔥 M1 | ⌛ 09:49:00 | 🔼 call
2025-09-05 18:22:14,USDMXN_otc,put,1,09:54:00,,,1757076840,100,0,ok,💳 USDMXN-OTC | 🔥 M1 | ⌛ 09:54:00 | 🔽 put
2025-09-05 18:43:52,GBPCAD,call,1,10:15:00,,,1757078100,62,0,ok,💳 GBPCAD | 🔥 M1 | ⌛ 10:15:00 | 🔼 call
2025-09-05 18:50:32,CADCHF_otc,call,1,10:22:00,,,1757078520,82,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 10:22:00 | 🔼 call
2025-09-05 18:55:14,BRLUSD_otc,call,1,10:27:00,,,1757078820,100,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 10:27:00 | 🔼 call
2025-09-05 19:11:15,EURCHF,put,1,10:42:00,,,1757079720,39,0,ok,💳 EURCHF | 🔥 M1 | ⌛ 10:42:00 | 🔽 put
2025-09-05 19:19:58,EURGBP,put,1,10:51:00,,,1757080260,56,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 10:51:00 | 🔽 put
2025-09-05 19:27:45,AUDCHF,put,1,10:59:00,,,1757080740,69,0,ok,💳 AUDCHF | 🔥 M1 | ⌛ 10:59:00 | 🔽 put
2025-09-05 20:06:03,CADCHF_otc,put,1,11:37:00,,,1757083020,51,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 11:37:00 | 🔽 put
